Moeda,Data,Alta,Baixa,Abertura,Fechamento,Volume,Marketcap
Bitcoin,2020-06-27,9207.81098342,8998.21670066,9167.82427849,9045.39095672,17273093144.4037,166584831506.245
Bitcoin,2020-06-28,9197.54701677,8975.52585473,9048.46083712,9143.58219104,14560870760.2209,168401806136.911
Bitcoin,2020-06-29,9237.57275525,9041.87625573,9140.02907078,9190.85446467,16460547078.0368,169280659245.843
Bitcoin,2020-06-30,9217.83601269,9084.83749244,9185.58126105,9137.99340026,15735797743.9923,168315606321.29
Bitcoin,2020-07-01,9309.75486362,9104.73487906,9145.98505502,9228.32559024,15971550355.2327,169988756578.038
Bitcoin,2020-07-02,9274.96292273,9036.6234943,9231.13965322,9123.41015432,16338916796.0184,168065586386.744
Bitcoin,2020-07-03,9202.34438443,9058.79478198,9124.84264611,9087.30391103,13078970998.6402,167409720387.961
Bitcoin,2020-07-04,9183.29558274,9053.62967104,9084.23373428,9132.48795051,12290528515.106,168251076677.956
Bitcoin,2020-07-05,9162.18323157,8977.01563525,9126.090803,9073.94286936,12903406143.3498,167181726153.665
Bitcoin,2020-07-06,9375.47475925,9058.6644583,9072.85007426,9375.47475925,17889263251.9634,172746103840.155
Bitcoin,2020-07-07,9360.61757468,9201.81538154,9349.16137441,9252.27750386,13839652594.6508,170485472276.313
Bitcoin,2020-07-08,9450.33567174,9249.49994806,9253.02015436,9428.3330848,19702359882.8975,173738543115.206
Bitcoin,2020-07-09,9431.37858131,9234.99945975,9427.99387728,9277.96790642,18000702524.1277,170977231637.687
Bitcoin,2020-07-10,9287.47159361,9118.00240742,9273.35699507,9278.8078672,16860035604.804,171001933826.989
Bitcoin,2020-07-11,9293.53268075,9199.48551044,9277.51196283,9240.34632654,13249910444.0746,170302234777.528
Bitcoin,2020-07-12,9319.41941671,9197.4503198,9241.0550437,9276.49985018,14452361906.8128,170977422928.131
Bitcoin,2020-07-13,9306.40492983,9224.29284137,9277.2046601,9243.61385509,17519821266.4821,170379677119.097
Bitcoin,2020-07-14,9283.84214229,9171.66111846,9238.7032275,9243.21341642,18085038362.4529,170380670524.821
Bitcoin,2020-07-15,9275.32512547,9171.93355443,9241.89699957,9192.83736784,15844731575.2007,169460074575.96
Bitcoin,2020-07-16,9214.31269823,9088.94740241,9191.9802336,9132.22786293,15713967522.662,168350501976.25
Bitcoin,2020-07-17,9182.25430793,9089.20245471,9131.8121414,9151.39223963,13944570749.4994,168710427573.953
Bitcoin,2020-07-18,9230.98350533,9100.82441002,9151.18404834,9159.03990531,12252601474.7851,168858972268.985
Bitcoin,2020-07-19,9201.39848305,9097.63308598,9158.00603543,9185.81691242,12939002784.0054,169360219986.106
Bitcoin,2020-07-20,9214.27062879,9137.50962153,9187.22037014,9164.2313647,13755604145.7171,168970262858.503
Bitcoin,2020-07-21,9407.26305599,9149.3899187,9162.51448207,9374.88752808,18069581955.5535,172861732402.087
Bitcoin,2020-07-22,9530.5190089,9319.65339503,9375.08046428,9525.36344997,16532254884.4441,175644844408.412
Bitcoin,2020-07-23,9610.24712467,9483.00401906,9527.14199636,9581.07201141,18146399001.7048,176680237480.007
Bitcoin,2020-07-24,9623.33703153,9481.45392527,9585.51480236,9536.89268563,16552768324.6558,175875016548.431
Bitcoin,2020-07-25,9704.55701308,9530.21219614,9539.48551544,9677.11349729,16610070932.7937,178469614078.301
Bitcoin,2020-07-26,10023.807661,9652.84720642,9680.23483128,9905.16724705,20507998996.6863,182685328095.43
Bitcoin,2020-07-27,11298.2217576,9903.97011125,9905.21791377,10990.8733998,35359749590.1205,202719581736.842
Bitcoin,2020-07-28,11204.327602,10632.6317033,11017.4638476,10912.8230505,28766551141.779,201290022192.811
Bitcoin,2020-07-29,11304.3970694,10856.1413409,10912.9529611,11100.4681253,24617249714.5052,204761455132.909
Bitcoin,2020-07-30,11169.3566691,10895.4554062,11099.8328914,11111.2142899,22857247900.667,204969047788.0
Bitcoin,2020-07-31,11415.8638958,10987.0535485,11110.2109424,11323.4664207,23160469766.3921,208895308529.074
Bitcoin,2020-08-01,11794.7753933,11239.6827355,11322.5705008,11759.5927707,26075670302.7985,216950669097.909
Bitcoin,2020-08-02,12034.1441504,11018.1300423,11758.7646653,11053.613901,27410067336.0208,203936136729.627
Bitcoin,2020-08-03,11453.0787225,11012.4147398,11043.7688847,11246.3487749,20271713443.2596,207503423455.952
Bitcoin,2020-08-04,11385.3815713,11094.1453896,11246.2032469,11205.8929179,21250197042.2032,206767135617.319
Bitcoin,2020-08-05,11786.6168994,11158.2851945,11203.8230991,11747.0228312,24411254471.1224,216761492405.85
Bitcoin,2020-08-06,11902.3359717,11598.7138024,11749.8713321,11779.7732574,23400740340.1344,217377233001.076
Bitcoin,2020-08-07,11898.0384141,11408.5940427,11778.8942824,11601.4727146,23132312867.154,214097928027.496
Bitcoin,2020-08-08,11800.0648506,11558.4316317,11604.5533476,11754.0458135,17572057837.4054,216924147850.741
Bitcoin,2020-08-09,11806.0562765,11548.7844464,11737.3252342,11675.7393433,17489608833.2939,215490364254.781
Bitcoin,2020-08-10,12045.1403178,11662.2569338,11662.2569338,11878.1113253,26114112569.4156,219235405395.415
Bitcoin,2020-08-11,11932.7111738,11195.7092716,11881.64754,11410.5256775,27039782639.9113,210616121944.733
Bitcoin,2020-08-12,11748.3964937,11249.6054441,11404.5968775,11584.9345762,25064548486.4884,213846666475.048
Bitcoin,2020-08-13,11796.3961941,11216.8725398,11588.4055125,11784.1373895,27522199497.2324,217534728412.949
Bitcoin,2020-08-14,12150.9936677,11685.4554805,11772.6593859,11768.8706193,24237958589.0645,217265120502.897
Bitcoin,2020-08-15,11963.2030649,11768.6971443,11768.6971443,11865.69857,23354924400.3362,219064372745.259
Bitcoin,2020-08-16,11934.9009151,11737.1885988,11866.6855801,11892.8040631,20583375490.1685,219576092170.359
Bitcoin,2020-08-17,12359.0570221,11806.6958823,11895.6577737,12254.4019083,28227687026.7691,226261747567.102
Bitcoin,2020-08-18,12335.7070704,11954.5257491,12251.8959698,11991.2332456,26043227671.8792,221413097553.274
Bitcoin,2020-08-19,12028.9234443,11687.3328305,11990.8847804,11758.2835921,24502851117.2582,217122068305.445
Bitcoin,2020-08-20,11900.4111753,11710.0633726,11761.499735,11878.3716211,20175242944.6744,219350310325.759
Bitcoin,2020-08-21,11899.2593199,11564.9793191,11878.026439,11592.4890449,23762425998.9504,214082401860.976
Bitcoin,2020-08-22,11689.4073895,11448.8060449,11585.4775342,11681.8255623,20224191305.9585,215742068894.983
Bitcoin,2020-08-23,11713.4297949,11559.9212608,11679.6959587,11664.8479948,18482062657.8012,215439967321.336
Bitcoin,2020-08-24,11807.6323164,11623.2504376,11663.6895523,11774.5958414,20681511754.5735,217477962650.242
Bitcoin,2020-08-25,11778.2998953,11189.8510492,11773.58935,11366.1350817,26301509931.9274,209942744480.573
Bitcoin,2020-08-26,11530.0530661,11296.993373,11366.8949329,11488.3634896,22466660957.6266,212210534428.287
Bitcoin,2020-08-27,11570.7863091,11185.9418123,11485.6083964,11323.3970324,23240415075.9787,209172436816.551
Bitcoin,2020-08-28,11545.6154059,11316.4224397,11325.2956031,11542.4997333,19807127587.5076,213231661583.088
Bitcoin,2020-08-29,11585.6406794,11466.2933646,11541.0543254,11506.8653177,17485597759.1377,212583870983.482
Bitcoin,2020-08-30,11715.2648492,11492.381773,11508.7139745,11711.506161,19760127944.6617,216373660045.36
Bitcoin,2020-08-31,11768.8767439,11598.3184963,11713.3062719,11680.8204905,22285928250.3117,215817677821.857
Bitcoin,2020-09-01,12067.0812887,11601.1286113,11679.3166637,11970.4787405,27311555343.111,221181001606.839
Bitcoin,2020-09-02,11964.8228043,11290.7942647,11964.8228043,11414.0337325,28037405298.8447,210909793680.913
Bitcoin,2020-09-03,11443.0227947,10182.4650856,11407.1910772,10245.296686,31927261554.7735,189322069063.343
Bitcoin,2020-09-04,10663.9200452,10207.9402189,10230.3651615,10511.8138807,29965130373.7473,194255818703.632
Bitcoin,2020-09-05,10581.5714107,9946.67532811,10512.5301954,10169.567221,44916565291.5468,187940141275.803
Bitcoin,2020-09-06,10353.928072,10056.8857496,10167.2167634,10280.3517032,37071460174.4703,189997214393.289
Bitcoin,2020-09-07,10399.1534283,9916.49293063,10280.9976217,10369.5637386,33703098409.3065,191657203885.383
Bitcoin,2020-09-08,10414.7752084,9945.11015892,10369.3069685,10131.5166457,33430927462.2299,187267336727.676
Bitcoin,2020-09-09,10350.5427324,10017.2510729,10134.1515061,10242.3477803,24128292754.8478,189325507175.126
Bitcoin,2020-09-10,10503.9125262,10238.1358906,10242.3301347,10363.1390401,54406443210.5135,191568387061.555
Bitcoin,2020-09-11,10434.9225461,10140.8366858,10369.0283892,10400.9146854,45201121774.7768,192275791668.534
Bitcoin,2020-09-12,10578.8382504,10292.3865099,10409.8617874,10442.1706031,36750077323.5385,193049493276.593
Bitcoin,2020-09-13,10577.2152413,10224.3299006,10452.3990309,10323.7557975,36506852789.3039,190870759062.079
Bitcoin,2020-09-14,10800.0110604,10266.008771,10328.7341116,10680.8374328,35453581939.7213,197484272946.612
Bitcoin,2020-09-15,10938.6320402,10656.4603435,10677.7548513,10796.9509861,32509451925.0468,199641896761.512
Bitcoin,2020-09-16,11100.1243423,10704.8843495,10797.7620187,10974.9048915,30769986454.5301,202942925722.083
Bitcoin,2020-09-17,11037.4211271,10774.6276667,10973.2522347,10948.9899152,38151810523.0524,202475761712.394
Bitcoin,2020-09-18,11034.908069,10829.6568158,10951.8200208,10944.5858045,26341903912.3861,202405809880.581
Bitcoin,2020-09-19,11134.0927157,10909.6183675,10933.7526485,11094.3462761,22764204007.5724,205185696336.192
Bitcoin,2020-09-20,11095.8697916,10814.4770514,11095.8697916,10938.2712894,24699523787.7245,202308927892.353
Bitcoin,2020-09-21,10988.304783,10380.2607189,10934.9255349,10462.2596185,28884999243.6721,193514327128.297
Bitcoin,2020-09-22,10568.0767512,10382.7262965,10459.6245084,10538.4603213,23621787803.579,194932197947.436
Bitcoin,2020-09-23,10537.82809054,10197.86492469,10535.49244237,10246.18649281,23788661866.987087,189529920746.46765
Bitcoin,2020-09-24,10771.05620224,10231.49011991,10248.78655955,10760.06625677,47144380901.6858,199045623654.10297
Bitcoin,2020-09-25,10777.69586388,10578.91424754,10761.10978907,10692.71721234,39348590957.36073,197809986225.92685
Bitcoin,2020-09-26,10772.99865956,10667.28093407,10695.57508179,10750.72357903,46852525492.62939,198893019773.83698
Bitcoin,2020-09-27,10803.97608005,10622.92175798,10746.89275768,10775.26937624,53745972818.15112,199357967522.5053
Bitcoin,2020-09-28,10945.34790707,10703.89325099,10776.6136391,10709.65218175,47762394730.65361,198154065044.1842
Bitcoin,2020-09-29,10860.00069783,10649.49543862,10709.65002191,10844.64098118,46582396602.07544,200660083838.7249
Bitcoin,2020-09-30,10847.25699325,10669.32109268,10843.87075063,10784.49157795,44171073700.186745,199556965503.7717
Bitcoin,2020-10-01,10933.62430944,10472.35651799,10795.25474253,10619.45190766,40023134099.56767,196512086756.2781
Bitcoin,2020-10-02,10657.83798611,10416.68920469,10619.8212156,10575.97504191,48661453917.9649,195716085732.39612
Bitcoin,2020-10-03,10598.94080319,10511.12977968,10575.10063586,10549.32889962,44660271563.31908,195233191301.2567
Bitcoin,2020-10-04,10686.00009766,10534.39183687,10550.44067126,10669.58254327,71251776994.76472,197468899356.8617
Bitcoin,2020-10-05,10793.50785056,10634.60016313,10676.52895637,10793.33942751,47537578008.85223,199769602127.94168
Bitcoin,2020-10-06,10797.57808729,10528.890831,10796.30685484,10604.40588882,42623695307.42572,196281911458.15375
Bitcoin,2020-10-07,10680.50819786,10562.50712617,10603.35546589,10668.96895539,37799458435.80039,197485816054.93155
Bitcoin,2020-10-08,10945.73703324,10562.60610109,10669.37115892,10915.68573098,63314794397.11185,202064144550.3406
Bitcoin,2020-10-09,11102.67150545,10846.8504295,10927.91292433,11064.45759247,22799117612.794453,204827451843.37863
Bitcoin,2020-10-10,11442.2111099,11056.94053325,11059.14269142,11296.3614282,22877978587.762783,209130239494.6501
Bitcoin,2020-10-11,11428.81376969,11288.62766113,11296.08178425,11384.1819535,19968627059.96427,210766812992.17508
Bitcoin,2020-10-12,11698.4677363,11240.68699569,11392.63621516,11555.3628878,26163972641.64605,213950143824.2092
Bitcoin,2020-10-13,11548.98483187,11321.22451322,11548.71975926,11425.8994007,24241420250.858337,211565586739.30667
Bitcoin,2020-10-14,11539.97794666,11307.8308683,11429.04780192,11429.50688675,24103426719.264656,211643390713.38095
Bitcoin,2020-10-15,11569.91418955,11303.60351126,11426.60259823,11495.34965037,24487233057.76924,212873103428.00137
Bitcoin,2020-10-16,11540.06192994,11223.01278163,11502.82812628,11322.12268618,25635480771.680893,209676088343.852
Bitcoin,2020-10-17,11386.26157113,11285.34551243,11322.1226857,11358.10156733,19130430173.838352,210353665235.4524
Bitcoin,2020-10-18,11483.35971184,11347.57856324,11355.98226642,11483.35971184,18283314340.336567,212682581771.31265
Bitcoin,2020-10-19,11799.0929777,11408.29011785,11495.03793859,11742.03715033,23860769927.722214,217482407293.08884
Bitcoin,2020-10-20,11999.91801959,11681.48002079,11745.97493298,11916.33514058,30915821592.10161,220721282864.58752
Bitcoin,2020-10-21,13184.56617255,11900.92861734,11913.07748936,12823.68918938,43414712626.04591,237532386962.5129
Bitcoin,2020-10-22,13161.5941072,12717.09345651,12801.63536307,12965.89129043,34729759598.04668,240166387521.54385
Bitcoin,2020-10-23,13015.96144265,12752.64702492,12971.54847683,12931.53902256,28974975002.911232,239557562148.2678
Bitcoin,2020-10-24,13145.06668559,12885.74662851,12931.57391476,13108.06261161,24542317939.95521,242839876186.2097
Bitcoin,2020-10-25,13329.18403245,12910.06108914,13108.06314181,13031.17431056,24406920575.03764,241425217439.9117
Bitcoin,2020-10-26,13225.29776076,12822.38232695,13031.20124688,13075.24769656,29461458313.155544,242250997935.6733
Bitcoin,2020-10-27,13759.66872521,13060.83803686,13075.24249433,13654.21844012,33749878155.991123,252985946389.91595
Bitcoin,2020-10-28,13837.69545246,12932.25058412,13654.21446094,13271.28536861,35867318894.915474,245899824464.83197
Bitcoin,2020-10-29,13612.04801658,12980.0592813,13271.29897868,13437.8832414,56499499598.2837,248995322466.39035
Bitcoin,2020-10-30,13651.51626952,13136.19868838,13437.87353717,13546.52226938,30581485200.6849,251018154919.98657
Bitcoin,2020-10-31,14028.21429317,13457.52983298,13546.5326493,13780.99470249,30306464718.75512,255372071116.27853
Bitcoin,2020-11-01,13862.03362917,13628.37821941,13780.99480514,13737.10982864,24453857900.087803,254569759062.5861
Bitcoin,2020-11-02,13808.32287396,13243.159866,13737.03221087,13550.4893841,30771455467.79213,251119864445.3435
Bitcoin,2020-11-03,13984.98192782,13325.44138201,13550.450882,13950.30084729,29869951617.25349,258541441763.9419
Bitcoin,2020-11-04,14218.76646779,13580.47207098,13950.4879059,14133.70715301,35116364961.75642,261954213176.1068
Bitcoin,2020-11-05,15706.40445571,14102.08909494,14133.73388336,15579.84846029,40856321438.537605,288771509680.94745
Bitcoin,2020-11-06,15903.43797604,15226.8393924,15579.72923853,15565.88058083,39837841971.44575,288526920959.49664
Bitcoin,2020-11-07,15737.09557115,14423.20290926,15565.88058298,14833.7541075,35024953705.61895,274970333139.98395
Bitcoin,2020-11-08,15637.32033788,14744.10989581,14833.75408424,15479.56703842,26632075028.85488,286955182899.01483
Bitcoin,2020-11-09,15785.13687202,14865.52927664,15479.59572319,15332.31559743,34149115565.701942,284236108837.2787
Bitcoin,2020-11-10,15450.32935034,15124.95988876,15332.350373,15290.90268148,25574938143.151707,283468380961.4247
Bitcoin,2020-11-11,15916.26081024,15290.00681729,15290.90879034,15701.33973237,29772374934.00697,291077214051.6671
Bitcoin,2020-11-12,16305.00422517,15534.7718061,15701.29906726,16276.34394919,34175758344.061382,301736853824.6971
Bitcoin,2020-11-13,16463.17783998,15992.1528006,16276.4404772,16317.80819009,31599492172.18153,302505533181.2506
Bitcoin,2020-11-14,16317.80834223,15749.19296725,16317.80834223,16068.13870685,27481710135.408524,297877068422.63354
Bitcoin,2020-11-15,16123.11045585,15793.53391679,16068.13999417,15955.58743887,23653867582.698807,295790551597.8903
Bitcoin,2020-11-16,16816.18144902,15880.7056812,15955.57698439,16716.11132377,31526766675.186485,309889423249.1071
Bitcoin,2020-11-17,17782.92055432,16564.54499204,16685.69093058,17645.40576746,39006849169.8069,327257094857.4363
Bitcoin,2020-11-18,18393.94914579,17352.906612,17645.19047404,17804.00563217,49064800277.87428,330218014062.15594
Bitcoin,2020-11-19,18119.54784964,17382.55398903,17803.86174661,17817.09024754,36985055355.38892,330475167134.4854
Bitcoin,2020-11-20,18773.22751179,17765.79576896,17817.08366299,18621.31436938,36992873939.98525,345411881099.1716
Bitcoin,2020-11-21,18936.62068806,18444.3589249,18621.31587778,18642.23276593,39650210707.29688,345819234184.5931
Bitcoin,2020-11-22,18688.96913465,17671.38482599,18642.232992,18370.00252365,41280434225.93024,340790183317.33075
Bitcoin,2020-11-23,18711.42673061,18000.79611004,18370.01733874,18364.12159134,42741112307.89879,340698070308.13434
Bitcoin,2020-11-24,19348.27096299,18128.65617407,18365.01468531,19107.46444977,51469565008.67291,354504361032.3469
Bitcoin,2020-11-25,19390.96555566,18581.14653195,19104.40961035,18732.1207774,43710357371.4586,347558803507.37305
Bitcoin,2020-11-26,18866.28612952,16351.03485441,18729.84058731,17150.62357809,61396835736.93506,318231964319.3874
Bitcoin,2020-11-27,17445.02428555,16526.42352825,17153.91312468,17108.40172774,38886494645.12133,317464460530.40906
Bitcoin,2020-11-28,17853.93919131,16910.65271094,17112.93423773,17717.4150112,32601040733.64276,328782832211.7004
Bitcoin,2020-11-29,18283.62817317,17559.11762249,17719.63461354,18177.48341979,31133957704.27213,337336592123.068
Bitcoin,2020-11-30,19749.26369425,18178.32211783,18178.32211783,19625.83502949,47728480399.27992,364229729425.8729
Bitcoin,2020-12-01,19845.97548328,18321.92093045,19633.77044727,18802.99829969,49633658712.12445,348976597317.84424
Bitcoin,2020-12-02,19308.33066301,18347.71783787,18801.74359314,19201.09115697,37387697138.68447,356381007570.9198
Bitcoin,2020-12-03,19566.19188355,18925.78443384,19205.92540409,19445.39847988,31930317405.271645,360933936016.877
Bitcoin,2020-12-04,19511.40471415,18697.19291384,19446.96642246,18699.76561337,33872388057.716797,347111351136.3285
Bitcoin,2020-12-05,19160.44926489,18590.19367526,18698.38527851,19154.231131,27242455063.892467,355563938256.3379
Bitcoin,2020-12-06,19390.49989515,18897.89407205,19154.18059333,19345.12095871,25293775713.52131,359123541247.0556
Bitcoin,2020-12-07,19411.82767631,18931.14291942,19343.12879819,19191.63128698,26896357742.243275,356293229783.3031
Bitcoin,2020-12-08,19283.47833933,18269.94544375,19191.52946283,18321.14491611,31692288756.379017,340148764251.7229
Bitcoin,2020-12-09,18626.29265152,17935.54781966,18320.88478403,18553.91537685,34420373070.859474,344486483494.44324
Bitcoin,2020-12-10,18553.29972814,17957.06521319,18553.29972814,18264.99210672,25547132265.471,339136939585.8366
Bitcoin,2020-12-11,18268.4528447,17619.53238938,18263.92925463,18058.90334725,27919640985.34144,335326168918.5213
Bitcoin,2020-12-12,18919.55122775,18046.04072366,18051.31998973,18803.65687045,21752580801.78931,349170613898.91974
Bitcoin,2020-12-13,19381.53577302,18734.33288842,18806.76647897,19142.3825335,25450468636.538254,355479173805.69794
Bitcoin,2020-12-14,19305.10044332,19012.70940762,19144.49245994,19246.64434137,22473997681.144253,357432550019.95447
Bitcoin,2020-12-15,19525.0075905,19079.84237737,19246.91998427,19417.07603342,26741982541.49698,360614771026.8855
Bitcoin,2020-12-16,21458.90789704,19298.31727724,19418.81840055,21310.59813054,44409011479.22107,395799863745.9665
Bitcoin,2020-12-17,23642.66010576,21234.67652917,21308.35140371,22805.16149213,71378606373.62286,423576934966.4241
Bitcoin,2020-12-18,23238.60062331,22399.81280236,22806.79637266,23137.96056165,40387896274.67765,429781092527.7448
Bitcoin,2020-12-19,24085.85537123,22826.47216789,23132.86511797,23869.83196434,38487546579.56274,443399267276.8764
Bitcoin,2020-12-20,24209.65988828,23147.71102921,23861.7657379,23477.29519711,37844228421.87064,436129331482.25616
Bitcoin,2020-12-21,24059.98230987,22159.36806298,23474.45540815,22803.0814087,45852713980.88911,423625088584.1859
Bitcoin,2020-12-22,23789.90284154,22430.60469165,22794.03960022,23783.02850288,44171632680.60435,441850902134.2294
Bitcoin,2020-12-23,24024.48959027,22802.64570202,23781.97438638,23241.34486501,51146161904.32344,431808778580.3048
Bitcoin,2020-12-24,23768.3385448,22777.59680778,23240.20362271,23735.94972763,41080759712.61937,441017197764.42126
Bitcoin,2020-12-25,24710.10155607,23463.67427254,23733.56954677,24664.79027412,42068395845.63074,458297232691.903
Bitcoin,2020-12-26,26718.07089319,24522.68948211,24677.01605649,26437.0375091,48332647295.43001,491250863156.9848
Bitcoin,2020-12-27,28288.84002225,25922.76976496,26439.37328852,26272.29456706,66479895605.09452,488213268382.0132
Bitcoin,2020-12-28,27389.11206428,26207.63993146,26280.82141511,27084.80788628,49056742892.60884,503339329917.2024
Bitcoin,2020-12-29,27370.7200843,25987.29807483,27081.80972919,27362.4365573,45265946774.40101,508523687096.6884
Bitcoin,2020-12-30,28937.74000401,27360.08970906,27360.08970906,28840.95341968,51287442703.98229,536033807160.8408
Bitcoin,2020-12-31,29244.87668786,28201.99199364,28841.57375811,29001.71982218,46754964848.18651,539051138107.7861
Bitcoin,2021-01-01,29600.6269503,28803.58501355,28994.00891641,29374.15188907,40730301358.64019,546001594837.51166
Bitcoin,2021-01-02,33155.11881942,29091.18119088,29376.45583414,32127.26793922,67865420765.45639,597205944668.8502
Bitcoin,2021-01-03,34608.55673797,32052.31707551,32129.4073556,32782.02446581,78665235201.84283,609409213147.0334
Bitcoin,2021-01-04,33440.21856853,28722.75527058,32810.94764381,31971.91352155,81163475344.18079,594384025390.8551
Bitcoin,2021-01-05,34437.5905918,30221.1867389,31977.04113228,33992.42934365,67547324781.680855,631980005969.6278
Bitcoin,2021-01-06,36879.69856854,33514.03374162,34013.614533,36824.36441009,75289433810.59091,684671246323.6501
Bitcoin,2021-01-07,40180.3679073,36491.18981083,36833.87435728,39371.04235311,84762141031.49448,732062681138.1346
Bitcoin,2021-01-08,41946.73935079,36838.63599637,39381.76584266,40797.61071993,88107519479.50471,758625941266.7522
Bitcoin,2021-01-09,41436.35000639,38980.87690625,40788.64052286,40254.54649816,61984162837.0747,748563483043.1383
Bitcoin,2021-01-10,41420.19103255,35984.62712175,40254.21779758,38356.43950662,79980747690.35463,713304617760.9486
Bitcoin,2021-01-11,38346.52950301,30549.59876946,38346.52950301,35566.65594049,123320567398.62296,661457321418.0524
Bitcoin,2021-01-12,36568.52697414,32697.97662163,35516.36114084,33922.9605815,74773277909.4566,630920422745.0479
Bitcoin,2021-01-13,37599.96059774,32584.66767186,33915.11958124,37316.35939997,69364315979.27992,694069582193.7559
Bitcoin,2021-01-14,39966.40524241,36868.5632453,37325.10763475,39187.32812109,63615990033.01017,728904366964.3611
Bitcoin,2021-01-15,39577.71118833,34659.58974449,39156.7080858,36825.36585131,67760757880.723885,685005864471.3622
Bitcoin,2021-01-16,37864.36887891,35633.55401669,36821.64873201,36178.13890106,57706187875.10455,673000645230.8221
Bitcoin,2021-01-17,36722.34987621,34069.32218533,36163.64923243,35791.27792129,52359854336.21185,665831621390.9865
Bitcoin,2021-01-18,37299.28580604,34883.84404829,35792.23666766,36630.07568284,49511702429.3542,681470030572.0747
Bitcoin,2021-01-19,37755.89185872,36069.80639361,36642.23272357,36069.80639361,57244195485.50075,671081200699.8711
Bitcoin,2021-01-20,36378.32670045,33570.47780293,36050.11269824,35547.7508855,66834573161.29872,661400102161.1556
Bitcoin,2021-01-21,35552.67949732,30250.74963896,35549.39740902,30825.69850603,75643067687.74416,573565664943.0017
Bitcoin,2021-01-22,33811.85156014,28953.372751,30817.62519242,33005.76356216,77207272511.13013,614160521491.5516
Bitcoin,2021-01-23,33360.97818593,31493.15966789,32985.75691326,32067.64288212,48354737975.28921,596733137645.0635
Bitcoin,2021-01-24,32944.00894195,31106.68577002,32064.37631516,32289.37808687,48643830599.361565,600888568009.5015
Bitcoin,2021-01-25,34802.74297839,32087.78796567,32285.79891345,32366.39304887,59897054837.94314,602350097075.4393
Bitcoin,2021-01-26,32794.5495902,31030.26596571,32358.6131737,32569.84955679,60255421470.40675,606169260386.9784
Bitcoin,2021-01-27,32564.03024112,29367.13921776,32564.03024112,30432.54707881,62576762015.46601,566417413553.9666
Bitcoin,2021-01-28,33858.31099229,30023.2068317,30441.0418168,33466.09635821,76517157706.32,622910073819.62
Bitcoin,2021-01-29,38406.26096472,32064.81418675,34318.6716924,34316.38765032,117894572510.68,638768671361.87
Bitcoin,2021-01-30,34834.70830094,32940.18691419,34295.9350435,34269.52154165,65141828798.26,637924573283.79
Bitcoin,2021-01-31,34288.33147504,32270.17602471,34270.87759214,33114.35774753,52754542671.38,616452744533.29
Bitcoin,2021-02-01,34638.21348502,32384.22810648,33114.57724298,33537.1768196,61400400660.27,624349044409.12
Bitcoin,2021-02-02,35896.88214463,33489.21867158,33533.20067102,35510.28903716,63088585433.12,661114581663.76
Bitcoin,2021-02-03,37480.18789413,35443.98272623,35510.82121346,37472.09010368,61166818158.83,697672910488.43
Bitcoin,2021-02-04,38592.17637724,36317.49880728,37475.10402915,36926.06446515,68838074391.61,687542752523.24
Bitcoin,2021-02-05,38225.90594551,36658.76353663,36931.54564785,38144.30686267,58598066402.24,710266752533.8
Bitcoin,2021-02-06,40846.54690329,38138.38833975,38138.38833975,39266.01073494,71326033652.98,731192490092.84
Bitcoin,2021-02-07,39621.8354917,37446.15388489,39250.1905137,38903.44147971,65500641143.12,724478833211.11
Bitcoin,2021-02-08,46203.93143652,38076.32280719,38886.82728995,46196.46371944,101467222686.67,860342706259.7
Bitcoin,2021-02-09,48003.72396182,45166.96004492,46184.99146609,46481.10423596,91809846885.69,865682956618.92
Bitcoin,2021-02-10,47145.56819859,43881.1525986,46469.76120204,44918.18449192,87301089896.44,836616907526.53
Bitcoin,2021-02-11,48463.46712511,44187.7623505,44898.71161149,47909.33119483,81388911809.85,892364856135.99
Bitcoin,2021-02-12,48745.73380014,46424.97781781,47877.03437451,47504.85118326,76555041195.79,884874050611.84
Bitcoin,2021-02-13,48047.74459107,46392.28233345,47491.20255503,47105.51747252,70250456155.05,877478894463.66
Bitcoin,2021-02-14,49487.64087275,47114.50958649,47114.50958649,48717.2902111,71248675228.22,907551330153.22
Bitcoin,2021-02-15,48875.57161074,46347.47709171,48696.53665993,47945.05683234,77069903166.39,893210080038.98
Bitcoin,2021-02-16,50341.10325246,47201.30375472,47944.45800728,49199.87134362,77049582885.51,916623418253.64
Bitcoin,2021-02-17,52533.91431173,49072.3771403,49207.27643233,52149.00753587,80820545404.32,971611626454.28
Bitcoin,2021-02-18,52474.10724863,51015.76455379,52140.97271656,51679.79669449,52054723578.67,962915078024.48
Bitcoin,2021-02-19,56113.65054685,50937.27572157,51675.98128513,55888.13368221,63495496917.85,1041380696669.48
Bitcoin,2021-02-20,57505.22818745,54626.5597762,55887.33571358,56099.52051348,68145460025.92,1045371087640.23
Bitcoin,2021-02-21,58330.57214185,55672.60951328,56068.56824551,57539.9436679,51897585190.58,1072263294724.94
Bitcoin,2021-02-22,57533.38932549,48967.56518819,57532.73886407,54207.31906543,92052420331.57,1010205212981.29
Bitcoin,2021-02-23,54204.92975578,45290.59026818,54204.92975578,48824.42686909,106102492824.11,909925854460.21
Bitcoin,2021-02-24,51290.13669492,47213.49816173,48835.08766112,49705.33331637,63695521388.34,926393090750.51
